creator_id,platform,content_type,time_slot,avg_engagement
17,YouTube,SHORT,10,0.395
17,YouTube,SHORT,11,0.703
17,YouTube,SHORT,12,0.823
17,YouTube,SHORT,13,0.435
17,YouTube,SHORT,14,0.685
17,YouTube,SHORT,15,0.262
17,YouTube,SHORT,16,0.644
17,YouTube,SHORT,17,0.667
17,YouTube,SHORT,18,0.292
17,YouTube,SHORT,19,0.325
17,YouTube,SHORT,20,0.438
17,YouTube,SHORT,21,0.496
17,YouTube,SHORT,22,0.554
17,YouTube,SHORT,23,0.788
17,YouTube,LONG,0,0.991
17,YouTube,LONG,1,0.647
17,YouTube,LONG,2,0.478
17,YouTube,LONG,3,1.177
17,YouTube,LONG,4,0.633
17,YouTube,LONG,5,0.913
17,YouTube,LONG,6,0.567
17,YouTube,LONG,7,0.492
17,YouTube,LONG,8,0.509
17,YouTube,LONG,9,1.029
17,YouTube,LONG,10,0.905
17,YouTube,LONG,11,0.739
17,YouTube,LONG,12,0.856
17,YouTube,LONG,13,0.787
17,YouTube,LONG,14,0.845
17,YouTube,LONG,15,0.956
17,YouTube,LONG,16,0.566
17,YouTube,LONG,17,0.592
17,YouTube,LONG,18,1.035
17,YouTube,LONG,19,1.139
17,YouTube,LONG,20,0.447
17,YouTube,LONG,21,0.766
17,YouTube,LONG,22,0.991
17,YouTube,LONG,23,0.443
18,Instagram,SHORT,0,0.869
18,Instagram,SHORT,1,0.429
18,Instagram,SHORT,2,0.854
18,Instagram,SHORT,3,0.817
18,Instagram,SHORT,4,0.876
18,Instagram,SHORT,5,0.506
18,Instagram,SHORT,6,0.662
18,Instagram,SHORT,7,0.83
18,Instagram,SHORT,8,0.477
18,Instagram,SHORT,9,0.555
18,Instagram,SHORT,10,0.885
18,Instagram,SHORT,11,0.455
18,Instagram,SHORT,12,0.822
18,Instagram,SHORT,13,1.083
18,Instagram,SHORT,14,0.772
18,Instagram,SHORT,15,0.824
18,Instagram,SHORT,16,0.775
18,Instagram,SHORT,17,0.426
18,Instagram,SHORT,18,0.78
18,Instagram,SHORT,19,1.081
18,Instagram,SHORT,20,1.008
18,Instagram,SHORT,21,0.721
18,Instagram,SHORT,22,1.089
18,Instagram,SHORT,23,1.028
18,Instagram,LONG,0,0.599
18,Instagram,LONG,1,0.282
18,Instagram,LONG,2,0.46
18,Instagram,LONG,3,0.293
18,Instagram,LONG,4,0.847
18,Instagram,LONG,5,0.811
18,Instagram,LONG,6,0.296
18,Instagram,LONG,7,0.811
18,Instagram,LONG,8,0.274
18,Instagram,LONG,9,0.498
18,Instagram,LONG,10,0.713
18,Instagram,LONG,11,0.711
18,Instagram,LONG,12,0.837
18,Instagram,LONG,13,0.639
18,Instagram,LONG,14,0.505
18,Instagram,LONG,15,0.846
18,Instagram,LONG,16,0.483
18,Instagram,LONG,17,0.772
18,Instagram,LONG,18,0.795
18,Instagram,LONG,19,0.479
18,Instagram,LONG,20,0.661
18,Instagram,LONG,21,0.649
18,Instagram,LONG,22,0.576
18,Instagram,LONG,23,0.644
18,YouTube,SHORT,0,0.462
18,YouTube,SHORT,1,0.361
18,YouTube,SHORT,2,0.575
18,YouTube,SHORT,3,0.57
18,YouTube,SHORT,4,0.688
18,YouTube,SHORT,5,0.388
18,YouTube,SHORT,6,0.257
18,YouTube,SHORT,7,0.269
18,YouTube,SHORT,8,0.433
18,YouTube,SHORT,9,0.656
18,YouTube,SHORT,10,0.579
18,YouTube,SHORT,11,0.572
18,YouTube,SHORT,12,0.745
18,YouTube,SHORT,13,0.402
18,YouTube,SHORT,14,0.461
18,YouTube,SHORT,15,0.419
18,YouTube,SHORT,16,0.813
18,YouTube,SHORT,17,0.686
18,YouTube,SHORT,18,0.322
18,YouTube,SHORT,19,0.737
18,YouTube,SHORT,20,0.504
18,YouTube,SHORT,21,0.711
18,YouTube,SHORT,22,0.781
18,YouTube,SHORT,23,0.264
18,YouTube,LONG,0,0.555
18,YouTube,LONG,1,0.463
18,YouTube,LONG,2,0.404
18,YouTube,LONG,3,0.898
18,YouTube,LONG,4,0.99
18,YouTube,LONG,5,0.418
18,YouTube,LONG,6,1.023
18,YouTube,LONG,7,0.727
18,YouTube,LONG,8,0.58
18,YouTube,LONG,9,0.565
18,YouTube,LONG,10,1.131
18,YouTube,LONG,11,0.424
18,YouTube,LONG,12,0.816
18,YouTube,LONG,13,0.628
18,YouTube,LONG,14,1.089
18,YouTube,LONG,15,1.015
18,YouTube,LONG,16,0.654
18,YouTube,LONG,17,0.898
18,YouTube,LONG,18,0.963
18,YouTube,LONG,19,0.656
18,YouTube,LONG,20,0.639
18,YouTube,LONG,21,0.5
18,YouTube,LONG,22,0.953
18,YouTube,LONG,23,0.568
19,Instagram,SHORT,0,0.638
19,Instagram,SHORT,1,0.428
19,Instagram,SHORT,2,1.205
19,Instagram,SHORT,3,1.145
19,Instagram,SHORT,4,1.173
19,Instagram,SHORT,5,0.923
19,Instagram,SHORT,6,0.749
19,Instagram,SHORT,7,0.809
19,Instagram,SHORT,8,1.226
19,Instagram,SHORT,9,1.199
19,Instagram,SHORT,10,0.962
19,Instagram,SHORT,11,1.063
19,Instagram,SHORT,12,0.654
19,Instagram,SHORT,13,0.739
19,Instagram,SHORT,14,0.506
19,Instagram,SHORT,15,0.704
19,Instagram,SHORT,16,1.035
19,Instagram,SHORT,17,0.789
19,Instagram,SHORT,18,1.118
19,Instagram,SHORT,19,0.638
19,Instagram,SHORT,20,0.994
19,Instagram,SHORT,21,1.08
19,Instagram,SHORT,22,1.175
19,Instagram,SHORT,23,0.867
19,Instagram,LONG,0,0.831
19,Instagram,LONG,1,0.587
19,Instagram,LONG,2,0.335
19,Instagram,LONG,3,0.4
19,Instagram,LONG,4,0.376
19,Instagram,LONG,5,0.64
19,Instagram,LONG,6,0.804
19,Instagram,LONG,7,0.759
19,Instagram,LONG,8,0.31
19,Instagram,LONG,9,0.686
19,Instagram,LONG,10,0.368
19,Instagram,LONG,11,0.415
19,Instagram,LONG,12,0.656
19,Instagram,LONG,13,0.614
19,Instagram,LONG,14,0.775
19,Instagram,LONG,15,0.367
19,Instagram,LONG,16,0.708
19,Instagram,LONG,17,0.686
19,Instagram,LONG,18,0.588
19,Instagram,LONG,19,0.54
19,Instagram,LONG,20,0.772
19,Instagram,LONG,21,0.453
19,Instagram,LONG,22,0.824
19,Instagram,LONG,23,0.264
19,YouTube,SHORT,0,0.813
19,YouTube,SHORT,1,0.827
19,YouTube,SHORT,2,0.325
19,YouTube,SHORT,3,0.85
19,YouTube,SHORT,4,0.54
19,YouTube,SHORT,5,0.399
19,YouTube,SHORT,6,0.615
19,YouTube,SHORT,7,0.377
19,YouTube,SHORT,8,0.8
19,YouTube,SHORT,9,0.583
19,YouTube,SHORT,10,0.716
19,YouTube,SHORT,11,0.481
19,YouTube,SHORT,12,0.573
19,YouTube,SHORT,13,0.469
19,YouTube,SHORT,14,0.411
19,YouTube,SHORT,15,0.56
19,YouTube,SHORT,16,0.551
19,YouTube,SHORT,17,0.314
19,YouTube,SHORT,18,0.839
19,YouTube,SHORT,19,0.534
19,YouTube,SHORT,20,0.755
19,YouTube,SHORT,21,0.799
19,YouTube,SHORT,22,0.476
19,YouTube,SHORT,23,0.501
19,YouTube,LONG,0,0.867
19,YouTube,LONG,1,0.569
19,YouTube,LONG,2,0.503
19,YouTube,LONG,3,0.603
19,YouTube,LONG,4,1.193
19,YouTube,LONG,5,0.882
19,YouTube,LONG,6,0.74
19,YouTube,LONG,7,0.508
19,YouTube,LONG,8,0.664
19,YouTube,LONG,9,0.707
19,YouTube,LONG,10,1.104
19,YouTube,LONG,11,0.812
19,YouTube,LONG,12,0.948
19,YouTube,LONG,13,0.974
19,YouTube,LONG,14,0.6
19,YouTube,LONG,15,1.094
19,YouTube,LONG,16,1.221
19,YouTube,LONG,17,0.936
19,YouTube,LONG,18,0.804
19,YouTube,LONG,19,0.522
19,YouTube,LONG,20,1.071
19,YouTube,LONG,21,0.523
19,YouTube,LONG,22,1.005
19,YouTube,LONG,23,0.802
20,Instagram,SHORT,0,1.177
20,Instagram,SHORT,1,0.849
20,Instagram,SHORT,2,0.937
20,Instagram,SHORT,3,0.426
20,Instagram,SHORT,4,0.405
20,Instagram,SHORT,5,1.116
20,Instagram,SHORT,6,1.202
20,Instagram,SHORT,7,0.96
20,Instagram,SHORT,8,1.044
20,Instagram,SHORT,9,0.736
20,Instagram,SHORT,10,1.112
20,Instagram,SHORT,11,0.578
20,Instagram,SHORT,12,0.994
20,Instagram,SHORT,13,0.383
20,Instagram,SHORT,14,0.818
20,Instagram,SHORT,15,0.702
20,Instagram,SHORT,16,0.916
20,Instagram,SHORT,17,0.958
20,Instagram,SHORT,18,0.914
20,Instagram,SHORT,19,0.798
20,Instagram,SHORT,20,0.802
20,Instagram,SHORT,21,0.381
20,Instagram,SHORT,22,0.858
20,Instagram,SHORT,23,0.385
20,Instagram,LONG,0,0.57
20,Instagram,LONG,1,0.418
20,Instagram,LONG,2,0.837
20,Instagram,LONG,3,0.265
20,Instagram,LONG,4,0.739
20,Instagram,LONG,5,0.656
20,Instagram,LONG,6,0.735
20,Instagram,LONG,7,0.796
20,Instagram,LONG,8,0.319
20,Instagram,LONG,9,0.312
20,Instagram,LONG,10,0.344
20,Instagram,LONG,11,0.369
20,Instagram,LONG,12,0.568
20,Instagram,LONG,13,0.74
20,Instagram,LONG,14,0.414
20,Instagram,LONG,15,0.491
20,Instagram,LONG,16,0.477
20,Instagram,LONG,17,0.497
20,Instagram,LONG,18,0.591
20,Instagram,LONG,19,0.844
20,Instagram,LONG,20,0.389
20,Instagram,LONG,21,0.662
20,Instagram,LONG,22,0.759
20,Instagram,LONG,23,0.644
20,YouTube,SHORT,0,0.766
20,YouTube,SHORT,1,0.707
20,YouTube,SHORT,2,0.311
20,YouTube,SHORT,3,0.481
20,YouTube,SHORT,4,0.584
20,YouTube,SHORT,5,0.288
20,YouTube,SHORT,6,0.261
20,YouTube,SHORT,7,0.357
20,YouTube,SHORT,8,0.552
20,YouTube,SHORT,9,0.513
20,YouTube,SHORT,10,0.722
20,YouTube,SHORT,11,0.592
20,YouTube,SHORT,12,0.765
20,YouTube,SHORT,13,0.312
20,YouTube,SHORT,14,0.569
20,YouTube,SHORT,15,0.28
20,YouTube,SHORT,16,0.381
20,YouTube,SHORT,17,0.772
20,YouTube,SHORT,18,0.783
20,YouTube,SHORT,19,0.538
20,YouTube,SHORT,20,0.283
20,YouTube,SHORT,21,0.299
20,YouTube,SHORT,22,0.806
20,YouTube,SHORT,23,0.79
20,YouTube,LONG,0,0.868
20,YouTube,LONG,1,0.404
20,YouTube,LONG,2,1.188
20,YouTube,LONG,3,0.65
20,YouTube,LONG,4,1.216
20,YouTube,LONG,5,0.889
20,YouTube,LONG,6,1.033
20,YouTube,LONG,7,0.999
20,YouTube,LONG,8,0.724
20,YouTube,LONG,9,0.442
20,YouTube,LONG,10,0.517
20,YouTube,LONG,11,0.585
20,YouTube,LONG,12,1.105
20,YouTube,LONG,13,0.716
20,YouTube,LONG,14,1.159
20,YouTube,LONG,15,0.665
20,YouTube,LONG,16,1.036
20,YouTube,LONG,17,0.497
20,YouTube,LONG,18,1.24
20,YouTube,LONG,19,1.009
20,YouTube,LONG,20,0.813
20,YouTube,LONG,21,1.228
20,YouTube,LONG,22,0.422
20,YouTube,LONG,23,0.757
21,Instagram,SHORT,0,1.109
21,Instagram,SHORT,1,0.673
21,Instagram,SHORT,2,1.048
21,Instagram,SHORT,3,1.211
21,Instagram,SHORT,4,0.722
21,Instagram,SHORT,5,1.052
21,Instagram,SHORT,6,0.401
21,Instagram,SHORT,7,0.614
21,Instagram,SHORT,8,1.244
21,Instagram,SHORT,9,0.804
21,Instagram,SHORT,10,0.686
21,Instagram,SHORT,11,1.198
21,Instagram,SHORT,12,0.753
21,Instagram,SHORT,13,0.97
21,Instagram,SHORT,14,0.953
21,Instagram,SHORT,15,0.45
21,Instagram,SHORT,16,0.916
21,Instagram,SHORT,17,1.073
21,Instagram,SHORT,18,0.999
21,Instagram,SHORT,19,0.447
21,Instagram,SHORT,20,0.51
21,Instagram,SHORT,21,0.998
21,Instagram,SHORT,22,0.93
21,Instagram,SHORT,23,1.022
21,Instagram,LONG,0,0.443
21,Instagram,LONG,1,0.318
21,Instagram,LONG,2,0.258
21,Instagram,LONG,3,0.438
21,Instagram,LONG,4,0.469
21,Instagram,LONG,5,0.416
21,Instagram,LONG,6,0.334
21,Instagram,LONG,7,0.366
21,Instagram,LONG,8,0.522
21,Instagram,LONG,9,0.585
21,Instagram,LONG,10,0.498
21,Instagram,LONG,11,0.271
21,Instagram,LONG,12,0.466
21,Instagram,LONG,13,0.31
21,Instagram,LONG,14,0.611
21,Instagram,LONG,15,0.448
21,Instagram,LONG,16,0.484
21,Instagram,LONG,17,0.429
21,Instagram,LONG,18,0.486
21,Instagram,LONG,19,0.305
21,Instagram,LONG,20,0.791
21,Instagram,LONG,21,0.794
21,Instagram,LONG,22,0.837
21,Instagram,LONG,23,0.595
21,YouTube,SHORT,0,0.356
21,YouTube,SHORT,1,0.482
21,YouTube,SHORT,2,0.338
21,YouTube,SHORT,3,0.434
21,YouTube,SHORT,4,0.548
21,YouTube,SHORT,5,0.293
21,YouTube,SHORT,6,0.514
21,YouTube,SHORT,7,0.506
21,YouTube,SHORT,8,0.543
21,YouTube,SHORT,9,0.301
21,YouTube,SHORT,10,0.405
21,YouTube,SHORT,11,0.402
21,YouTube,SHORT,12,0.627
21,YouTube,SHORT,13,0.608
21,YouTube,SHORT,14,0.371
21,YouTube,SHORT,15,0.319
21,YouTube,SHORT,16,0.436
21,YouTube,SHORT,17,0.82
21,YouTube,SHORT,18,0.453
21,YouTube,SHORT,19,0.624
21,YouTube,SHORT,20,0.733
21,YouTube,SHORT,21,0.451
21,YouTube,SHORT,22,0.454
21,YouTube,SHORT,23,0.74
21,YouTube,LONG,0,1.127
21,YouTube,LONG,1,1.227
21,YouTube,LONG,2,0.494
21,YouTube,LONG,3,0.656
21,YouTube,LONG,4,1.204
21,YouTube,LONG,5,0.551
21,YouTube,LONG,6,0.65
21,YouTube,LONG,7,1.219
21,YouTube,LONG,8,1.223
21,YouTube,LONG,9,0.63
21,YouTube,LONG,10,0.983
21,YouTube,LONG,11,0.805
21,YouTube,LONG,12,0.879
21,YouTube,LONG,13,0.587
21,YouTube,LONG,14,0.704
21,YouTube,LONG,15,1.089
21,YouTube,LONG,16,0.719
21,YouTube,LONG,17,0.475
21,YouTube,LONG,18,0.868
21,YouTube,LONG,19,0.893
21,YouTube,LONG,20,0.852
21,YouTube,LONG,21,0.971
21,YouTube,LONG,22,0.856
21,YouTube,LONG,23,1.209
22,Instagram,SHORT,0,0.779
22,Instagram,SHORT,1,0.995
22,Instagram,SHORT,2,0.759
22,Instagram,SHORT,3,0.63
22,Instagram,SHORT,4,0.981
22,Instagram,SHORT,5,1.092
22,Instagram,SHORT,6,1.071
22,Instagram,SHORT,7,0.733
22,Instagram,SHORT,8,0.812
22,Instagram,SHORT,9,0.929
22,Instagram,SHORT,10,0.587
22,Instagram,SHORT,11,0.951
22,Instagram,SHORT,12,1.001
22,Instagram,SHORT,13,1.065
22,Instagram,SHORT,14,0.44
22,Instagram,SHORT,15,1.242
22,Instagram,SHORT,16,0.794
22,Instagram,SHORT,17,0.726
22,Instagram,SHORT,18,0.818
22,Instagram,SHORT,19,1.18
22,Instagram,SHORT,20,0.98
22,Instagram,SHORT,21,0.851
22,Instagram,SHORT,22,1.067
22,Instagram,SHORT,23,0.69
22,Instagram,LONG,0,0.788
22,Instagram,LONG,1,0.574
22,Instagram,LONG,2,0.635
22,Instagram,LONG,3,0.306
22,Instagram,LONG,4,0.713
22,Instagram,LONG,5,0.646
22,Instagram,LONG,6,0.466
22,Instagram,LONG,7,0.64
22,Instagram,LONG,8,0.281
22,Instagram,LONG,9,0.84
22,Instagram,LONG,10,0.658
22,Instagram,LONG,11,0.493
22,Instagram,LONG,12,0.703
22,Instagram,LONG,13,0.83
22,Instagram,LONG,14,0.511
22,Instagram,LONG,15,0.261
22,Instagram,LONG,16,0.409
22,Instagram,LONG,17,0.559
22,Instagram,LONG,18,0.564
22,Instagram,LONG,19,0.6
22,Instagram,LONG,20,0.597
22,Instagram,LONG,21,0.52
22,Instagram,LONG,22,0.488
22,Instagram,LONG,23,0.715
22,YouTube,SHORT,0,0.605
22,YouTube,SHORT,1,0.553
22,YouTube,SHORT,2,0.46
22,YouTube,SHORT,3,0.27
22,YouTube,SHORT,4,0.317
22,YouTube,SHORT,5,0.503
22,YouTube,SHORT,6,0.827
22,YouTube,SHORT,7,0.324
22,YouTube,SHORT,8,0.815
22,YouTube,SHORT,9,0.339
22,YouTube,SHORT,10,0.441
22,YouTube,SHORT,11,0.526
22,YouTube,SHORT,12,0.378
22,YouTube,SHORT,13,0.542
22,YouTube,SHORT,14,0.538
22,YouTube,SHORT,15,0.516
22,YouTube,SHORT,16,0.67
22,YouTube,SHORT,17,0.445
22,YouTube,SHORT,18,0.434
22,YouTube,SHORT,19,0.737
22,YouTube,SHORT,20,0.323
22,YouTube,SHORT,21,0.76
22,YouTube,SHORT,22,0.641
22,YouTube,SHORT,23,0.658
22,YouTube,LONG,0,0.519
22,YouTube,LONG,1,1.236
22,YouTube,LONG,2,0.588
22,YouTube,LONG,3,0.528
22,YouTube,LONG,4,0.515
22,YouTube,LONG,5,0.865
22,YouTube,LONG,6,1.214
22,YouTube,LONG,7,0.578
22,YouTube,LONG,8,0.729
22,YouTube,LONG,9,0.536
22,YouTube,LONG,10,0.935
22,YouTube,LONG,11,0.753
22,YouTube,LONG,12,0.401
22,YouTube,LONG,13,0.912
22,YouTube,LONG,14,0.548
22,YouTube,LONG,15,0.893
22,YouTube,LONG,16,0.715
22,YouTube,LONG,17,0.992
22,YouTube,LONG,18,0.555
22,YouTube,LONG,19,1.033
22,YouTube,LONG,20,1.083
22,YouTube,LONG,21,0.43
22,YouTube,LONG,22,0.464
22,YouTube,LONG,23,1.138
23,Instagram,SHORT,0,0.539
23,Instagram,SHORT,1,0.66
23,Instagram,SHORT,2,0.775
23,Instagram,SHORT,3,0.605
23,Instagram,SHORT,4,1.13
23,Instagram,SHORT,5,0.837
23,Instagram,SHORT,6,0.934
23,Instagram,SHORT,7,0.897
23,Instagram,SHORT,8,0.91
23,Instagram,SHORT,9,0.889
23,Instagram,SHORT,10,0.679
23,Instagram,SHORT,11,1.115
23,Instagram,SHORT,12,0.915
23,Instagram,SHORT,13,1.087
23,Instagram,SHORT,14,0.993
23,Instagram,SHORT,15,0.635
23,Instagram,SHORT,16,0.913
23,Instagram,SHORT,17,0.449
23,Instagram,SHORT,18,0.492
23,Instagram,SHORT,19,0.478
23,Instagram,SHORT,20,0.642
23,Instagram,SHORT,21,0.535
23,Instagram,SHORT,22,0.982
23,Instagram,SHORT,23,0.822
23,Instagram,LONG,0,0.504
23,Instagram,LONG,1,0.337
23,Instagram,LONG,2,0.483
23,Instagram,LONG,3,0.366
23,Instagram,LONG,4,0.633
23,Instagram,LONG,5,0.668
23,Instagram,LONG,6,0.639
23,Instagram,LONG,7,0.85
23,Instagram,LONG,8,0.585
23,Instagram,LONG,9,0.546
23,Instagram,LONG,10,0.338
23,Instagram,LONG,11,0.442
23,Instagram,LONG,12,0.523
23,Instagram,LONG,13,0.287
23,Instagram,LONG,14,0.469
23,Instagram,LONG,15,0.261
23,Instagram,LONG,16,0.336
23,Instagram,LONG,17,0.74
23,Instagram,LONG,18,0.828
23,Instagram,LONG,19,0.556
23,Instagram,LONG,20,0.55
23,Instagram,LONG,21,0.662
23,Instagram,LONG,22,0.502
23,Instagram,LONG,23,0.755
23,YouTube,SHORT,0,0.546
23,YouTube,SHORT,1,0.304
23,YouTube,SHORT,2,0.273
23,YouTube,SHORT,3,0.708
23,YouTube,SHORT,4,0.429
23,YouTube,SHORT,5,0.419
23,YouTube,SHORT,6,0.575
23,YouTube,SHORT,7,0.355
23,YouTube,SHORT,8,0.527
23,YouTube,SHORT,9,0.697
23,YouTube,SHORT,10,0.711
23,YouTube,SHORT,11,0.582
23,YouTube,SHORT,12,0.322
23,YouTube,SHORT,13,0.323
23,YouTube,SHORT,14,0.716
23,YouTube,SHORT,15,0.745
23,YouTube,SHORT,16,0.473
23,YouTube,SHORT,17,0.744
23,YouTube,SHORT,18,0.28
23,YouTube,SHORT,19,0.683
23,YouTube,SHORT,20,0.58
23,YouTube,SHORT,21,0.844
23,YouTube,SHORT,22,0.316
23,YouTube,SHORT,23,0.749
23,YouTube,LONG,0,1.032
23,YouTube,LONG,1,0.635
23,YouTube,LONG,2,1.249
23,YouTube,LONG,3,0.769
23,YouTube,LONG,4,0.68
23,YouTube,LONG,5,1.09
23,YouTube,LONG,6,0.759
23,YouTube,LONG,7,1.245
23,YouTube,LONG,8,1.054
23,YouTube,LONG,9,0.582
23,YouTube,LONG,10,1.084
23,YouTube,LONG,11,0.889
23,YouTube,LONG,12,0.682
23,YouTube,LONG,13,0.997
23,YouTube,LONG,14,0.929
23,YouTube,LONG,15,0.52
23,YouTube,LONG,16,0.497
23,YouTube,LONG,17,0.556
23,YouTube,LONG,18,0.556
23,YouTube,LONG,19,0.427
23,YouTube,LONG,20,0.682
23,YouTube,LONG,21,0.621
23,YouTube,LONG,22,0.846
23,YouTube,LONG,23,0.658
24,Instagram,SHORT,0,0.991
24,Instagram,SHORT,1,0.628
24,Instagram,SHORT,2,0.609
24,Instagram,SHORT,3,1.126
24,Instagram,SHORT,4,1.237
24,Instagram,SHORT,5,0.969
24,Instagram,SHORT,6,0.458
24,Instagram,SHORT,7,1.217
24,Instagram,SHORT,8,1.062
24,Instagram,SHORT,9,1.179
24,Instagram,SHORT,10,1.243
24,Instagram,SHORT,11,1.134
24,Instagram,SHORT,12,0.486
24,Instagram,SHORT,13,1.133
24,Instagram,SHORT,14,0.593
24,Instagram,SHORT,15,0.997
24,Instagram,SHORT,16,1.1
24,Instagram,SHORT,17,1.041
24,Instagram,SHORT,18,0.967
24,Instagram,SHORT,19,0.803
24,Instagram,SHORT,20,0.88
24,Instagram,SHORT,21,0.61
24,Instagram,SHORT,22,0.737
24,Instagram,SHORT,23,0.77
24,Instagram,LONG,0,0.632
24,Instagram,LONG,1,0.779
24,Instagram,LONG,2,0.31
24,Instagram,LONG,3,0.562
24,Instagram,LONG,4,0.421
24,Instagram,LONG,5,0.812
24,Instagram,LONG,6,0.475
24,Instagram,LONG,7,0.82
24,Instagram,LONG,8,0.45
24,Instagram,LONG,9,0.256
24,Instagram,LONG,10,0.716
24,Instagram,LONG,11,0.691
24,Instagram,LONG,12,0.69
24,Instagram,LONG,13,0.528
24,Instagram,LONG,14,0.65
24,Instagram,LONG,15,0.468
24,Instagram,LONG,16,0.293
24,Instagram,LONG,17,0.573
24,Instagram,LONG,18,0.385
24,Instagram,LONG,19,0.511
24,Instagram,LONG,20,0.381
24,Instagram,LONG,21,0.415
24,Instagram,LONG,22,0.748
24,Instagram,LONG,23,0.456
24,YouTube,SHORT,0,0.599
24,YouTube,SHORT,1,0.592
24,YouTube,SHORT,2,0.544
24,YouTube,SHORT,3,0.46
24,YouTube,SHORT,4,0.661
24,YouTube,SHORT,5,0.284
24,YouTube,SHORT,6,0.314
24,YouTube,SHORT,7,0.721
24,YouTube,SHORT,8,0.528
24,YouTube,SHORT,9,0.329
24,YouTube,SHORT,10,0.765
24,YouTube,SHORT,11,0.518
24,YouTube,SHORT,12,0.255
24,YouTube,SHORT,13,0.825
24,YouTube,SHORT,14,0.375
24,YouTube,SHORT,15,0.665
24,YouTube,SHORT,16,0.333
24,YouTube,SHORT,17,0.642
24,YouTube,SHORT,18,0.35
24,YouTube,SHORT,19,0.81
24,YouTube,SHORT,20,0.418
24,YouTube,SHORT,21,0.644
24,YouTube,SHORT,22,0.404
24,YouTube,SHORT,23,0.476
24,YouTube,LONG,0,1.166
24,YouTube,LONG,1,0.52
24,YouTube,LONG,2,0.722
24,YouTube,LONG,3,0.642
24,YouTube,LONG,4,0.987
24,YouTube,LONG,5,0.58
24,YouTube,LONG,6,0.949
24,YouTube,LONG,7,0.991
24,YouTube,LONG,8,0.376
24,YouTube,LONG,9,0.792
24,YouTube,LONG,10,0.491
24,YouTube,LONG,11,0.573
24,YouTube,LONG,12,0.97
24,YouTube,LONG,13,0.383
24,YouTube,LONG,14,0.984
24,YouTube,LONG,15,1.09
24,YouTube,LONG,16,1.24
24,YouTube,LONG,17,0.745
24,YouTube,LONG,18,0.491
24,YouTube,LONG,19,0.437
24,YouTube,LONG,20,0.71
24,YouTube,LONG,21,1.014
24,YouTube,LONG,22,0.465
24,YouTube,LONG,23,0.649
25,Instagram,SHORT,0,1.146
25,Instagram,SHORT,1,0.495
25,Instagram,SHORT,2,1.052
25,Instagram,SHORT,3,1.034
25,Instagram,SHORT,4,0.492
25,Instagram,SHORT,5,1.244
25,Instagram,SHORT,6,0.5
25,Instagram,SHORT,7,0.839
25,Instagram,SHORT,8,0.382
25,Instagram,SHORT,9,0.944
25,Instagram,SHORT,10,0.76
25,Instagram,SHORT,11,1.007
25,Instagram,SHORT,12,0.925
25,Instagram,SHORT,13,0.507
25,Instagram,SHORT,14,0.735
25,Instagram,SHORT,15,0.976
25,Instagram,SHORT,16,1.127
25,Instagram,SHORT,17,0.451
25,Instagram,SHORT,18,0.463
25,Instagram,SHORT,19,1.033
25,Instagram,SHORT,20,0.891
25,Instagram,SHORT,21,0.711
25,Instagram,SHORT,22,1.218
25,Instagram,SHORT,23,0.65
25,Instagram,LONG,0,0.338
25,Instagram,LONG,1,0.42
25,Instagram,LONG,2,0.305
25,Instagram,LONG,3,0.584
25,Instagram,LONG,4,0.612
25,Instagram,LONG,5,0.617
25,Instagram,LONG,6,0.718
25,Instagram,LONG,7,0.666
25,Instagram,LONG,8,0.759
25,Instagram,LONG,9,0.647
25,Instagram,LONG,10,0.434
25,Instagram,LONG,11,0.563
25,Instagram,LONG,12,0.558
25,Instagram,LONG,13,0.7
25,Instagram,LONG,14,0.431
25,Instagram,LONG,15,0.287
25,Instagram,LONG,16,0.789
25,Instagram,LONG,17,0.823
25,Instagram,LONG,18,0.549
25,Instagram,LONG,19,0.322
25,Instagram,LONG,20,0.552
25,Instagram,LONG,21,0.608
25,Instagram,LONG,22,0.569
25,Instagram,LONG,23,0.837
25,YouTube,SHORT,0,0.842
25,YouTube,SHORT,1,0.811
25,YouTube,SHORT,2,0.334
25,YouTube,SHORT,3,0.767
25,YouTube,SHORT,4,0.593
25,YouTube,SHORT,5,0.472
25,YouTube,SHORT,6,0.661
25,YouTube,SHORT,7,0.709
25,YouTube,SHORT,8,0.823
25,YouTube,SHORT,9,0.713
25,YouTube,SHORT,10,0.265
25,YouTube,SHORT,11,0.295
25,YouTube,SHORT,12,0.411
25,YouTube,SHORT,13,0.279
25,YouTube,SHORT,14,0.291
25,YouTube,SHORT,15,0.725
25,YouTube,SHORT,16,0.556
25,YouTube,SHORT,17,0.629
25,YouTube,SHORT,18,0.553
25,YouTube,SHORT,19,0.502
25,YouTube,SHORT,20,0.673
25,YouTube,SHORT,21,0.304
25,YouTube,SHORT,22,0.574
25,YouTube,SHORT,23,0.622
25,YouTube,LONG,0,0.618
25,YouTube,LONG,1,0.646
25,YouTube,LONG,2,0.822
25,YouTube,LONG,3,0.553
25,YouTube,LONG,4,1.082
25,YouTube,LONG,5,0.844
25,YouTube,LONG,6,0.717
25,YouTube,LONG,7,0.93
25,YouTube,LONG,8,1.105
25,YouTube,LONG,9,0.971
25,YouTube,LONG,10,0.433
25,YouTube,LONG,11,0.986
25,YouTube,LONG,12,1.014
25,YouTube,LONG,13,1.116
25,YouTube,LONG,14,0.426
25,YouTube,LONG,15,0.45
